flo2d_250_station_id,ob_1_id,ob_2_id,ob_3_id,ob_4_id,ob_5_id,ob_6_id,ob_7_id,ob_8_id,ob_9_id,ob_10_id
2567,100043,100042,100064,100059,100057,100075,100056,100038,100061,100045
2568,100043,100042,100059,100064,100057,100075,100056,100038,100061,100045
2569,100043,100042,100059,100064,100057,100075,100056,100038,100061,100045
2570,100043,100042,100059,100057,100064,100056,100075,100038,100061,100045
2571,100043,100059,100042,100057,100064,100056,100075,100038,100061,100045
2572,100043,100059,100042,100057,100064,100056,100075,100038,100061,100045
2573,100043,100059,100057,100042,100056,100064,100075,100038,100061,100045
2574,100043,100059,100057,100042,100056,100064,100075,100038,100061,100045
2575,100043,100059,100057,100056,100042,100064,100075,100038,100061,100045
2576,100043,100057,100059,100056,100042,100064,100075,100038,100061,100045
2577,100043,100057,100059,100056,100042,100064,100038,100075,100061,100045
2578,100043,100057,100059,100056,100042,100064,100038,100075,100061,100045
2579,100043,100057,100059,100056,100042,100064,100038,100075,100061,100045
2580,100043,100057,100056,100059,100042,100064,100038,100075,100061,100045
2581,100043,100057,100056,100059,100042,100038,100064,100075,100061,100045
2582,100043,100057,100056,100059,100042,100038,100064,100075,100061,100045
2583,100043,100057,100056,100059,100038,100042,100064,100075,100061,100045
2584,100043,100057,100056,100059,100038,100042,100064,100061,100075,100045
2585,100043,100057,100056,100059,100038,100042,100064,100061,100075,100045
2586,100043,100057,100056,100059,100038,100042,100064,100061,100075,100045
2587,100043,100057,100056,100059,100038,100042,100064,100061,100075,100045
2588,100056,100057,100043,100059,100038,100042,100061,100064,100075,100045
2589,100056,100057,100043,100059,100038,100042,100061,100064,100075,100045
2590,100056,100057,100043,100059,100038,100042,100061,100064,100075,100045
2591,100056,100057,100043,100059,100038,100061,100042,100064,100075,100045
2592,100056,100057,100043,100059,100038,100061,100042,100064,100075,100045
2593,100056,100057,100043,100059,100038,100061,100042,100064,100075,100045
2594,100056,100057,100043,100059,100038,100061,100042,100064,100075,100045
2595,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2596,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2597,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2598,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2599,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2600,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2601,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2602,100056,100057,100038,100043,100059,100061,100042,100064,100075,100045
2603,100056,100057,100038,100043,100059,100061,100042,100064,100075,100045
2604,100056,100057,100038,100043,100061,100059,100042,100064,100075,100045
2605,100056,100057,100038,100043,100061,100059,100042,100064,100075,100045
2606,100056,100057,100038,100043,100061,100059,100042,100064,100075,100045
2607,100056,100057,100038,100043,100061,100059,100042,100064,100075,100045
2608,100056,100057,100038,100043,100061,100059,100042,100064,100075,100045
2609,100056,100057,100038,100043,100061,100059,100042,100064,100075,100045
2610,100056,100057,100038,100061,100043,100059,100042,100064,100075,100045
2611,100056,100057,100038,100061,100043,100059,100042,100064,100075,100045
2612,100056,100057,100038,100061,100043,100059,100042,100064,100075,100045
2613,100056,100038,100057,100061,100043,100059,100042,100064,100075,100045
2614,100056,100038,100057,100061,100043,100059,100042,100064,100075,100045
2615,100056,100038,100057,100061,100043,100059,100042,100064,100075,100045
2616,100056,100038,100057,100061,100043,100059,100042,100064,100075,100045
2617,100056,100038,100057,100061,100043,100059,100042,100064,100075,100045
2618,100056,100038,100057,100061,100043,100059,100042,100064,100075,100045
2619,100056,100038,100057,100061,100043,100059,100042,100064,100075,100045
2620,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2621,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2622,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2623,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2624,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2625,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2626,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2627,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2628,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2629,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2630,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2631,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2632,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2633,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2634,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2635,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2636,100061,100056,100038,100057,100043,100059,100042,100064,100075,100045
2637,100061,100056,100038,100057,100043,100059,100042,100064,100075,100045
2638,100061,100056,100038,100057,100043,100059,100042,100064,100075,100045
2639,100061,100056,100038,100057,100043,100059,100042,100064,100075,100045
2640,100061,100056,100038,100057,100043,100059,100042,100064,100075,100045
2641,100061,100056,100038,100057,100043,100059,100042,100064,100075,100045
2642,100075,100042,100064,100043,100059,100057,100056,100038,100061,100045
2643,100075,100042,100064,100043,100059,100057,100056,100038,100061,100045
2644,100075,100042,100064,100043,100059,100057,100056,100038,100061,100045
2645,100075,100042,100064,100043,100059,100057,100056,100038,100061,100045
2646,100075,100042,100064,100043,100059,100057,100056,100038,100061,100045
2647,100075,100042,100064,100043,100059,100057,100056,100038,100061,100045
2648,100042,100075,100064,100043,100059,100057,100056,100038,100061,100045
2649,100042,100075,100064,100043,100059,100057,100056,100038,100061,100045
2650,100042,100075,100064,100043,100059,100057,100056,100038,100061,100045
2651,100042,100075,100064,100043,100059,100057,100056,100038,100061,100045
2652,100042,100075,100064,100043,100059,100057,100056,100038,100061,100045
2653,100042,100075,100064,100043,100059,100057,100056,100038,100061,100045
2654,100042,100075,100064,100043,100059,100057,100056,100038,100061,100045
2655,100042,100064,100075,100043,100059,100057,100056,100038,100061,100045
2656,100042,100064,100075,100043,100059,100057,100056,100038,100061,100045
2657,100042,100064,100075,100043,100059,100057,100056,100038,100061,100045
2658,100042,100064,100075,100043,100059,100057,100056,100038,100061,100045
2659,100042,100064,100075,100043,100059,100057,100056,100038,100061,100045
2660,100042,100064,100075,100043,100059,100057,100056,100038,100061,100045
2661,100042,100064,100075,100043,100059,100057,100056,100038,100061,100045
2662,100042,100064,100043,100075,100059,100057,100056,100038,100061,100045
2663,100042,100064,100043,100075,100059,100057,100056,100038,100061,100045
2664,100042,100064,100043,100059,100075,100057,100056,100038,100061,100045
2665,100042,100043,100064,100059,100075,100057,100056,100038,100061,100045
2666,100042,100043,100064,100059,100075,100057,100056,100038,100061,100045
2667,100042,100043,100059,100064,100075,100057,100056,100038,100061,100045
2668,100042,100043,100059,100064,100057,100075,100056,100038,100061,100045
2669,100043,100042,100059,100064,100057,100075,100056,100038,100061,100045
2670,100043,100042,100059,100057,100064,100075,100056,100038,100061,100045
2671,100043,100042,100059,100057,100064,100056,100075,100038,100061,100045
2672,100043,100059,100042,100057,100064,100056,100075,100038,100061,100045
2673,100043,100059,100042,100057,100064,100056,100075,100038,100061,100045
2674,100043,100059,100057,100042,100056,100064,100075,100038,100061,100045
2675,100043,100059,100057,100042,100056,100064,100075,100038,100061,100045
2676,100043,100059,100057,100042,100056,100064,100075,100038,100061,100045
2677,100043,100057,100059,100056,100042,100064,100075,100038,100061,100045
2678,100043,100057,100059,100056,100042,100064,100038,100075,100061,100045
2679,100043,100057,100059,100056,100042,100064,100038,100075,100061,100045
2680,100043,100057,100059,100056,100042,100064,100038,100075,100061,100045
2681,100043,100057,100059,100056,100042,100064,100038,100075,100061,100045
2682,100043,100057,100056,100059,100042,100038,100064,100075,100061,100045
2683,100043,100057,100056,100059,100042,100038,100064,100075,100061,100045
2684,100043,100057,100056,100059,100042,100038,100064,100075,100061,100045
2685,100043,100057,100056,100059,100038,100042,100064,100061,100075,100045
2686,100043,100057,100056,100059,100038,100042,100064,100061,100075,100045
2687,100043,100057,100056,100059,100038,100042,100064,100061,100075,100045
2688,100057,100043,100056,100059,100038,100042,100064,100061,100075,100045
2689,100057,100056,100043,100059,100038,100042,100064,100061,100075,100045
2690,100057,100056,100043,100059,100038,100042,100061,100064,100075,100045
2691,100056,100057,100043,100059,100038,100042,100061,100064,100075,100045
2692,100056,100057,100043,100059,100038,100042,100061,100064,100075,100045
2693,100056,100057,100043,100059,100038,100061,100042,100064,100075,100045
2694,100056,100057,100043,100059,100038,100061,100042,100064,100075,100045
2695,100056,100057,100043,100059,100038,100061,100042,100064,100075,100045
2696,100056,100057,100043,100059,100038,100061,100042,100064,100075,100045
2697,100056,100057,100043,100059,100038,100061,100042,100064,100075,100045
2698,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2699,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2700,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2701,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2702,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2703,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2704,100056,100057,100038,100043,100059,100061,100042,100064,100075,100045
2705,100056,100057,100038,100043,100059,100061,100042,100064,100075,100045
2706,100056,100057,100038,100043,100059,100061,100042,100064,100075,100045
2707,100056,100057,100038,100043,100061,100059,100042,100064,100075,100045
2708,100056,100057,100038,100043,100061,100059,100042,100064,100075,100045
2709,100056,100057,100038,100043,100061,100059,100042,100064,100075,100045
2710,100056,100057,100038,100043,100061,100059,100042,100064,100075,100045
2711,100056,100057,100038,100043,100061,100059,100042,100064,100075,100045
2712,100056,100057,100038,100043,100061,100059,100042,100064,100075,100045
2713,100056,100057,100038,100061,100043,100059,100042,100064,100075,100045
2714,100056,100057,100038,100061,100043,100059,100042,100064,100075,100045
2715,100056,100057,100038,100061,100043,100059,100042,100064,100075,100045
2716,100056,100057,100038,100061,100043,100059,100042,100064,100075,100045
2717,100056,100038,100057,100061,100043,100059,100042,100064,100075,100045
2718,100056,100038,100057,100061,100043,100059,100042,100064,100075,100045
2719,100056,100038,100057,100061,100043,100059,100042,100064,100075,100045
2720,100056,100038,100057,100061,100043,100059,100042,100064,100075,100045
2721,100056,100038,100057,100061,100043,100059,100042,100064,100075,100045
2722,100056,100038,100057,100061,100043,100059,100042,100064,100075,100045
2723,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2724,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2725,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2726,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2727,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2728,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2729,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2730,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2731,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2732,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2733,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2734,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2735,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2736,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2737,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2738,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2739,100061,100056,100038,100057,100043,100059,100042,100064,100075,100045
2740,100061,100056,100038,100057,100043,100059,100042,100064,100075,100045
2741,100061,100056,100038,100057,100043,100059,100042,100064,100075,100045
2742,100061,100056,100038,100057,100043,100059,100042,100064,100075,100045
2743,100075,100042,100064,100059,100043,100057,100056,100038,100061,100045
2744,100075,100042,100064,100059,100043,100057,100056,100038,100061,100045
2745,100075,100042,100064,100059,100043,100057,100056,100038,100061,100045
2746,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2747,100042,100075,100064,100043,100059,100057,100056,100038,100061,100045
2748,100042,100075,100064,100043,100059,100057,100056,100038,100061,100045
2749,100042,100075,100064,100043,100059,100057,100056,100038,100061,100045
2750,100042,100075,100064,100043,100059,100057,100056,100038,100061,100045
2751,100042,100075,100064,100043,100059,100057,100056,100038,100061,100045
2752,100042,100075,100064,100043,100059,100057,100056,100038,100061,100045
2753,100042,100075,100064,100043,100059,100057,100056,100038,100061,100045
2754,100042,100075,100064,100043,100059,100057,100056,100038,100061,100045
2755,100042,100075,100064,100043,100059,100057,100056,100038,100061,100045
2756,100042,100064,100075,100043,100059,100057,100056,100038,100061,100045
2757,100042,100064,100075,100043,100059,100057,100056,100038,100061,100045
2758,100042,100064,100075,100043,100059,100057,100056,100038,100061,100045
2759,100042,100064,100075,100043,100059,100057,100056,100038,100061,100045
2760,100042,100064,100075,100043,100059,100057,100056,100038,100061,100045
2761,100042,100064,100075,100043,100059,100057,100056,100038,100061,100045
2762,100042,100064,100075,100043,100059,100057,100056,100038,100061,100045
2763,100042,100064,100043,100075,100059,100057,100056,100038,100061,100045
2764,100042,100064,100043,100059,100075,100057,100056,100038,100061,100045
2765,100042,100043,100064,100059,100075,100057,100056,100038,100061,100045
2766,100042,100043,100064,100059,100075,100057,100056,100038,100061,100045
2767,100042,100043,100059,100064,100075,100057,100056,100038,100061,100045
2768,100042,100043,100059,100064,100057,100075,100056,100038,100061,100045
2769,100042,100043,100059,100064,100057,100075,100056,100038,100061,100045
2770,100042,100043,100059,100064,100057,100075,100056,100038,100061,100045
2771,100043,100042,100059,100057,100064,100056,100075,100038,100061,100045
2772,100043,100042,100059,100057,100064,100056,100075,100038,100061,100045
2773,100043,100059,100042,100057,100064,100056,100075,100038,100061,100045
2774,100043,100059,100042,100057,100056,100064,100075,100038,100061,100045
2775,100043,100059,100057,100042,100056,100064,100075,100038,100061,100045
2776,100043,100059,100057,100042,100056,100064,100075,100038,100061,100045
2777,100043,100059,100057,100042,100056,100064,100075,100038,100061,100045
2778,100043,100059,100057,100056,100042,100064,100075,100038,100061,100045
2779,100043,100057,100059,100056,100042,100064,100038,100075,100061,100045
2780,100043,100057,100059,100056,100042,100064,100038,100075,100061,100045
2781,100043,100057,100059,100056,100042,100064,100038,100075,100061,100045
2782,100043,100057,100059,100056,100042,100064,100038,100075,100061,100045
2783,100043,100057,100059,100056,100042,100038,100064,100075,100061,100045
2784,100043,100057,100059,100056,100042,100038,100064,100075,100061,100045
2785,100043,100057,100056,100059,100042,100038,100064,100075,100061,100045
2786,100043,100057,100056,100059,100042,100038,100064,100061,100075,100045
2787,100043,100057,100056,100059,100038,100042,100064,100061,100075,100045
2788,100057,100043,100056,100059,100038,100042,100064,100061,100075,100045
2789,100057,100043,100056,100059,100038,100042,100064,100061,100075,100045
2790,100057,100056,100043,100059,100038,100042,100064,100061,100075,100045
2791,100057,100056,100043,100059,100038,100042,100061,100064,100075,100045
2792,100057,100056,100043,100059,100038,100042,100061,100064,100075,100045
2793,100057,100056,100043,100059,100038,100042,100061,100064,100075,100045
2794,100056,100057,100043,100059,100038,100042,100061,100064,100075,100045
2795,100056,100057,100043,100059,100038,100061,100042,100064,100075,100045
2796,100056,100057,100043,100059,100038,100061,100042,100064,100075,100045
2797,100056,100057,100043,100059,100038,100061,100042,100064,100075,100045
2798,100056,100057,100043,100059,100038,100061,100042,100064,100075,100045
2799,100056,100057,100043,100059,100038,100061,100042,100064,100075,100045
2800,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2801,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2802,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2803,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2804,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2805,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2806,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2807,100056,100057,100038,100043,100059,100061,100042,100064,100075,100045
2808,100056,100057,100038,100043,100059,100061,100042,100064,100075,100045
2809,100056,100057,100038,100043,100059,100061,100042,100064,100075,100045
2810,100056,100057,100038,100043,100061,100059,100042,100064,100075,100045
2811,100056,100057,100038,100043,100061,100059,100042,100064,100075,100045
2812,100056,100057,100038,100043,100061,100059,100042,100064,100075,100045
2813,100056,100057,100038,100043,100061,100059,100042,100064,100075,100045
2814,100056,100057,100038,100043,100061,100059,100042,100064,100075,100045
2815,100056,100057,100038,100061,100043,100059,100042,100064,100075,100045
2816,100056,100057,100038,100061,100043,100059,100042,100064,100075,100045
2817,100056,100057,100038,100061,100043,100059,100042,100064,100075,100045
2818,100056,100057,100038,100061,100043,100059,100042,100064,100075,100045
2819,100056,100057,100038,100061,100043,100059,100042,100064,100075,100045
2820,100056,100057,100038,100061,100043,100059,100042,100064,100075,100045
2821,100056,100038,100057,100061,100043,100059,100042,100064,100075,100045
2822,100056,100038,100057,100061,100043,100059,100042,100064,100075,100045
2823,100056,100038,100057,100061,100043,100059,100042,100064,100075,100045
2824,100056,100038,100057,100061,100043,100059,100042,100064,100075,100045
2825,100056,100038,100057,100061,100043,100059,100042,100064,100075,100045
2826,100056,100038,100057,100061,100043,100059,100042,100064,100075,100045
2827,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2828,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2829,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2830,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2831,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2832,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2833,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2834,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2835,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2836,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2837,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2838,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2839,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2840,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2841,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2842,100061,100056,100038,100057,100043,100059,100042,100064,100075,100045
2843,100061,100056,100038,100057,100043,100059,100042,100064,100075,100045
2844,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2845,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2846,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2847,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2848,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2849,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2850,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2851,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2852,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2853,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2854,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2855,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2856,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2857,100042,100064,100075,100043,100059,100057,100056,100038,100061,100045
2858,100042,100064,100075,100043,100059,100057,100056,100038,100061,100045
2859,100042,100064,100075,100043,100059,100057,100056,100038,100061,100045
2860,100042,100064,100075,100043,100059,100057,100056,100038,100061,100045
2861,100042,100064,100075,100043,100059,100057,100056,100038,100061,100045
2862,100042,100064,100075,100043,100059,100057,100056,100038,100061,100045
2863,100042,100064,100043,100075,100059,100057,100056,100038,100061,100045
2864,100042,100064,100043,100059,100075,100057,100056,100038,100061,100045
2865,100042,100043,100064,100059,100075,100057,100056,100038,100061,100045
2866,100042,100043,100059,100064,100075,100057,100056,100038,100061,100045
2867,100042,100043,100059,100064,100075,100057,100056,100038,100061,100045
2868,100042,100043,100059,100064,100057,100075,100056,100038,100061,100045
2869,100042,100043,100059,100064,100057,100075,100056,100038,100061,100045
2870,100042,100043,100059,100064,100057,100075,100056,100038,100061,100045
2871,100042,100043,100059,100057,100064,100075,100056,100038,100061,100045
2872,100042,100043,100059,100057,100064,100056,100075,100038,100061,100045
2873,100043,100042,100059,100057,100064,100056,100075,100038,100061,100045
2874,100043,100059,100042,100057,100064,100056,100075,100038,100061,100045
2875,100043,100059,100042,100057,100056,100064,100075,100038,100061,100045
2876,100043,100059,100042,100057,100056,100064,100075,100038,100061,100045
2877,100043,100059,100057,100042,100056,100064,100075,100038,100061,100045
2878,100043,100059,100057,100042,100056,100064,100075,100038,100061,100045
2879,100043,100059,100057,100042,100056,100064,100075,100038,100061,100045
2880,100043,100059,100057,100056,100042,100064,100038,100075,100061,100045
2881,100043,100057,100059,100056,100042,100064,100038,100075,100061,100045
2882,100043,100057,100059,100056,100042,100064,100038,100075,100061,100045
2883,100043,100057,100059,100056,100042,100064,100038,100075,100061,100045
2884,100043,100057,100059,100056,100042,100038,100064,100075,100061,100045
2885,100043,100057,100059,100056,100042,100038,100064,100075,100061,100045
2886,100043,100057,100059,100056,100042,100038,100064,100075,100061,100045
2887,100057,100043,100056,100059,100042,100038,100064,100061,100075,100045
2888,100057,100043,100056,100059,100042,100038,100064,100061,100075,100045
2889,100057,100043,100056,100059,100038,100042,100064,100061,100075,100045
2890,100057,100043,100056,100059,100038,100042,100064,100061,100075,100045
2891,100057,100043,100056,100059,100038,100042,100064,100061,100075,100045
2892,100057,100056,100043,100059,100038,100042,100061,100064,100075,100045
2893,100057,100056,100043,100059,100038,100042,100061,100064,100075,100045
2894,100057,100056,100043,100059,100038,100042,100061,100064,100075,100045
2895,100057,100056,100043,100059,100038,100042,100061,100064,100075,100045
2896,100057,100056,100043,100059,100038,100042,100061,100064,100075,100045
2897,100057,100056,100043,100059,100038,100061,100042,100064,100075,100045
2898,100056,100057,100043,100059,100038,100061,100042,100064,100075,100045
2899,100056,100057,100043,100059,100038,100061,100042,100064,100075,100045
2900,100056,100057,100043,100059,100038,100061,100042,100064,100075,100045
2901,100056,100057,100043,100059,100038,100061,100042,100064,100075,100045
2902,100056,100057,100043,100059,100038,100061,100042,100064,100075,100045
2903,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2904,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2905,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2906,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2907,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2908,100056,100057,100043,100038,100059,100061,100042,100064,100075,100045
2909,100056,100057,100038,100043,100059,100061,100042,100064,100075,100045
2910,100056,100057,100038,100043,100059,100061,100042,100064,100075,100045
2911,100056,100057,100038,100043,100059,100061,100042,100064,100075,100045
2912,100056,100057,100038,100043,100061,100059,100042,100064,100075,100045
2913,100056,100057,100038,100043,100061,100059,100042,100064,100075,100045
2914,100056,100057,100038,100043,100061,100059,100042,100064,100075,100045
2915,100056,100057,100038,100043,100061,100059,100042,100064,100075,100045
2916,100056,100057,100038,100043,100061,100059,100042,100064,100075,100045
2917,100056,100057,100038,100061,100043,100059,100042,100064,100075,100045
2918,100056,100057,100038,100061,100043,100059,100042,100064,100075,100045
2919,100056,100057,100038,100061,100043,100059,100042,100064,100075,100045
2920,100056,100057,100038,100061,100043,100059,100042,100064,100075,100045
2921,100056,100057,100038,100061,100043,100059,100042,100064,100075,100045
2922,100056,100057,100038,100061,100043,100059,100042,100064,100075,100045
2923,100056,100057,100038,100061,100043,100059,100042,100064,100075,100045
2924,100056,100057,100038,100061,100043,100059,100042,100064,100075,100045
2925,100056,100038,100057,100061,100043,100059,100042,100064,100075,100045
2926,100056,100038,100057,100061,100043,100059,100042,100064,100075,100045
2927,100056,100038,100057,100061,100043,100059,100042,100064,100075,100045
2928,100056,100038,100057,100061,100043,100059,100042,100064,100075,100045
2929,100056,100038,100057,100061,100043,100059,100042,100064,100075,100045
2930,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2931,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2932,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2933,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2934,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2935,100056,100038,100061,100057,100043,100059,100042,100064,100075,100045
2936,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2937,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2938,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2939,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2940,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2941,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2942,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2943,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2944,100056,100061,100038,100057,100043,100059,100042,100064,100075,100045
2945,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2946,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2947,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2948,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2949,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2950,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2951,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2952,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2953,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2954,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2955,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2956,100042,100075,100064,100059,100043,100057,100056,100038,100061,100045
2957,100042,100064,100075,100059,100043,100057,100056,100038,100061,100045
2958,100042,100064,100075,100059,100043,100057,100056,100038,100061,100045
2959,100042,100064,100075,100059,100043,100057,100056,100038,100061,100045
2960,100042,100064,100075,100059,100043,100057,100056,100038,100061,100045
2961,100042,100064,100075,100059,100043,100057,100056,100038,100061,100045
2962,100042,100064,100075,100059,100043,100057,100056,100038,100061,100045
2963,100042,100064,100059,100075,100043,100057,100056,100038,100061,100045
2964,100042,100064,100059,100043,100075,100057,100056,100038,100061,100045
2965,100042,100059,100064,100043,100075,100057,100056,100038,100061,100045
2966,100042,100059,100043,100064,100075,100057,100056,100038,100061,100045
2967,100042,100059,100043,100064,100075,100057,100056,100038,100061,100045
2968,100042,100043,100059,100064,100057,100075,100056,100038,100061,100045
2969,100042,100043,100059,100064,100057,100075,100056,100038,100061,100045
2970,100042,100043,100059,100064,100057,100075,100056,100038,100061,100045
2971,100042,100043,100059,100057,100064,100075,100056,100038,100061,100045
2972,100042,100043,100059,100057,100064,100056,100075,100038,100061,100045
2973,100042,100043,100059,100057,100064,100056,100075,100038,100061,100045
2974,100042,100043,100059,100057,100064,100056,100075,100038,100061,100045
2975,100043,100059,100042,100057,100064,100056,100075,100038,100061,100045
2976,100043,100059,100042,100057,100056,100064,100075,100038,100061,100045
2977,100043,100059,100042,100057,100056,100064,100075,100038,100061,100045
2978,100043,100059,100057,100042,100056,100064,100075,100038,100061,100045
2979,100043,100059,100057,100042,100056,100064,100075,100038,100061,100045
2980,100043,100059,100057,100042,100056,100064,100075,100038,100061,100045
2981,100043,100059,100057,100042,100056,100064,100038,100075,100061,100045
2982,100043,100059,100057,100056,100042,100064,100038,100075,100061,100045
2983,100043,100057,100059,100056,100042,100064,100038,100075,100061,100045
2984,100043,100057,100059,100056,100042,100064,100038,100075,100061,100045
2985,100043,100057,100059,100056,100042,100038,100064,100075,100061,100045
2986,100043,100057,100059,100056,100042,100038,100064,100075,100061,100045
2987,100057,100043,100059,100056,100042,100038,100064,100075,100061,100045
