1.5          0.0           0.000
R            6623           0.040               5               2          181.07
R            6446           0.040               5               2          181.07
R            6268           0.040               5               2             150
R            6091           0.040               5               2             150
R            5913           0.040               5               2          181.07
R            5735           0.040               5               2          181.07
R            5736           0.040               5               2             150
R            5737           0.040               5               2             150
R            5559           0.040               5               2             150
R            5380           0.040               5               2          181.07
R            5199           0.040               5               2          181.07
R            5020           0.040               5               2          181.07
R            4840           0.040               5               2          181.07
R            4661           0.040               5               2             150
R            4482           0.040               5               2             150
R            4306           0.040               5               2             150
R            4132           0.040               5               2             150
R            3962           0.040               5               2             150
R            3963           0.040               5               2             150
R            3803           0.040               5               2             150
R            3804           0.040               5               2             150
R            3805           0.040               5               2          181.07
R            3966           0.040               5               2          181.07
R            4136           0.040               5               2          181.07
R            4311           0.040               5               2          181.07
R            4312           0.040               5               2             150
R            4138           0.040               5               2             150
R            3968           0.040               5               2             150
R            3808           0.040               5               2             150
R            3651           0.040               5               2             150
R            3495           0.040               5               2          181.07
R            3341           0.040               5               2          181.07
R            3195           0.040               5               2             150
R            3051           0.040               5               2             150
R            2908           0.040               5               2             150
R            2769           0.040               5               2             150
R            2631           0.040               5               2             150
R            2501           0.040               5               2             150
R            2372           0.040               5               2          181.07
R            2245           0.040               5               2          181.07
R            2118           0.040               5               2             150
R            2119           0.040               5               2          181.07
R            1994           0.040               5               2          181.07
R            1995           0.040               5               2             150
R            1996           0.040               5               2          181.07
R            1872           0.040               5               2          212.13
R            1998           0.040               5               2          181.07
R            1999           0.040               5               2          181.07
R            2126           0.040               5               2          212.13
R            2254           0.040               5               2          212.13
R            2383           0.040               5               2          181.07
R            2384           0.040               5               2          181.07
R            2514           0.040               5               2          181.07
R            2515           0.040               5               2             150
R            2516           0.040               5               2             150
R            2517           0.040               5               2             150
R            2518           0.040               5               2          181.07
R            2390           0.040               5               2          212.13
R            2263           0.040               5               2          212.13
R            2137           0.040               5               2          181.07
R            2011           0.040               5               2             150
R            1886           0.040               5               2             150
R            1759           0.040               5               2             150
R            1633           0.040               5               2          181.07
R            1508           0.040               5               2          181.07
R            1394           0.040               5               2             150
R            1282           0.040               5               2             150
1.5          0.0           0.000
R            7806           0.040               5               2             150
R            7636           0.040               5               2             150
R            7466           0.040               5               2          181.07
R            7297           0.040               5               2          212.13
R            7126           0.040               5               2          181.07
R            6956           0.040               5               2          181.07
R            6784           0.040               5               2          181.07
R            6612           0.040               5               2          181.07
R            6434           0.040               5               2          181.07
R            6433           0.040               5               2             150
R            6255           0.040               5               2             150
R            6078           0.040               5               2          181.07
R            5901           0.040               5               2          181.07
R            5902           0.040               5               2          181.07
R            5724           0.040               5               2          181.07
R            5546           0.040               5               2             150
R            5367           0.040               5               2          181.07
R            5188           0.040               5               2          181.07
R            5009           0.040               5               2             150
R            4830           0.040               5               2             150
R            4651           0.040               5               2          181.07
R            4471           0.040               5               2          181.07
R            4470           0.040               5               2             150
R            4469           0.040               5               2             150
R            4468           0.040               5               2             150
R            4292           0.040               5               2             150
R            4118           0.040               5               2          181.07
R            3949           0.040               5               2          181.07
R            3950           0.040               5               2             150
R            3951           0.040               5               2             150
R            3952           0.040               5               2             150
R            3953           0.040               5               2          181.07
R            3794           0.040               5               2          181.07
R            3795           0.040               5               2             150
R            3796           0.040               5               2             150
R            3797           0.040               5               2             150
R            3640           0.040               5               2             150
R            3484           0.040               5               2             150
R            3331           0.040               5               2             150
R            3185           0.040               5               2          181.07
R            3042           0.040               5               2          181.07
R            2899           0.040               5               2             150
R            2900           0.040               5               2             150
R            2761           0.040               5               2             150
R            2623           0.040               5               2             150
R            2624           0.040               5               2             150
R            2625           0.040               5               2          181.07
R            2764           0.040               5               2          212.13
R            2904           0.040               5               2          181.07
R            2905           0.040               5               2          181.07
R            3049           0.040               5               2          181.07
R            3050           0.040               5               2             150
1.5          0.0           0.000
R            5856           0.040               5               2             150
R            5857           0.040               5               2          181.07
R            6036           0.040               5               2          181.07
R            6213           0.040               5               2          181.07
R            6392           0.040               5               2          212.13
R            6570           0.040               5               2          212.13
R            6743           0.040               5               2          212.13
R            6914           0.040               5               2          181.07
R            7085           0.040               5               2          181.07
R            7086           0.040               5               2          181.07
R            7257           0.040               5               2          212.13
R            7428           0.040               5               2             150
1.5          0.0           0.000
R           10522           0.040               5               2             150
R           10670           0.040               5               2          181.07
R           10816           0.040               5               2          181.07
R           10963           0.040               5               2          181.07
R           11109           0.040               5               2          212.13
R           11257           0.040               5               2          181.07
R           11403           0.040               5               2          181.07
R           11552           0.040               5               2          212.13
R           11701           0.040               5               2          212.13
R           11851           0.040               5               2          212.13
R           12000           0.040               5               2          212.13
R           12149           0.040               5               2          181.07
R           12150           0.040               5               2             150
R           12151           0.040               5               2             150
R           12152           0.040               5               2          181.07
