0       0        
210.171      5       0       0
R 116.333   0.998
R 116.417   0.998
R 116.500   0.998
R 116.583   0.998
R 116.667   0.998
R 116.750   0.998
R 116.833   0.998
R 116.917   0.998
R 117.000   0.998
R 117.083   0.998
R 117.167   0.998
R 117.250   0.998
R 117.333   0.998
R 117.417   0.998
R 117.500   0.998
R 117.583   0.998
R 117.667   0.998
R 117.750   0.998
R 117.833   0.998
R 117.917   0.998
R 118.000   0.999
R 118.083   0.999
R 118.167   1.000
R 118.250   1.000
R 118.333   1.000
R 118.417   1.000
R 118.500   1.000
R 118.583   1.000
R 118.667   1.000
R 118.750   1.000
R 118.833   1.000
R 118.917   1.000
R 119.000   1.000
R 119.083   1.000
R 119.167   1.000
R 119.250   1.000
R 119.333   1.000
R 119.417   1.000
