time,Urumewella_A&T Labs,Kotikawatta_Leecom,Kahawatta_Icharm,Kalawana_Icharm,Kalutara_Icharm,Dompe_Icharm,Uduwawala_CUrW IoT,Orugodawatta_CUrW IoT,Mahapallegama_A&T Labs,Kottawa North Dharmapala School_Leecom,IBATTARA2_CUrW IoT,Hingurana_CUrW IoT,Jaffna_CUrW IoT,Kohuwala_A&T Labs,Ambewela Farm_A&T Labs,Ratnapura_Icharm,Mulleriyawa_A&T Labs
2019-05-29 00:00:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 00:15:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 00:30:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 00:45:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 01:00:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 01:15:00,0.000,0.000,0.000,0.000,0.000,0.050,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 01:30:00,0.000,0.000,0.000,0.000,0.000,0.050,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 01:45:00,0.000,0.000,0.000,0.000,0.000,0.050,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 02:00:00,0.000,0.000,0.000,0.000,0.000,0.050,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 02:15:00,0.000,0.000,0.000,0.000,0.000,0.150,,,0.000,0.000,,,0.000,0.000,0.000,0.450,
2019-05-29 02:30:00,0.000,0.000,0.000,0.000,0.000,0.150,,,0.000,0.000,,,0.000,0.000,0.000,0.450,
2019-05-29 02:45:00,0.000,0.000,0.000,0.000,0.000,0.150,,,0.000,0.000,,,0.000,0.000,0.000,0.450,
2019-05-29 03:00:00,0.000,0.000,0.000,0.000,0.000,0.150,,,0.100,0.000,,,0.000,0.000,0.000,0.450,
2019-05-29 03:15:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 03:30:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 03:45:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 04:00:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 04:15:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.050,
2019-05-29 04:30:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.050,
2019-05-29 04:45:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.050,
2019-05-29 05:00:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.050,
2019-05-29 05:15:00,0.000,1.400,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 05:30:00,0.000,3.800,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 05:45:00,0.000,0.400,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 06:00:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 06:15:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 06:30:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 06:45:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 07:00:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 07:15:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 07:30:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 07:45:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 08:00:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,2.800,0.000,0.000,
2019-05-29 08:15:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,1.200,0.000,0.000,
2019-05-29 08:30:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.100,0.000,0.000,
2019-05-29 08:45:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 09:00:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 09:15:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 09:30:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 09:45:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 10:00:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 10:15:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 10:30:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 10:45:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 11:00:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 11:15:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 11:30:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 11:45:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 12:00:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 12:15:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 12:30:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 12:45:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 13:00:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 13:15:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 13:30:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 13:45:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 14:00:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 14:15:00,0.000,0.000,0.600,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 14:30:00,0.000,0.000,0.600,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 14:45:00,0.000,0.000,0.600,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 15:00:00,0.000,0.000,0.600,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.000,
2019-05-29 15:15:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,0.000,0.000,0.000,0.200,
2019-05-29 15:30:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,0.000,0.000,0.200,
2019-05-29 15:45:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,0.000,0.000,0.200,
2019-05-29 16:00:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,0.000,0.000,0.200,
2019-05-29 16:15:00,0.000,0.000,0.200,0.000,0.000,0.000,,,0.000,,,,0.000,0.000,0.000,0.000,
2019-05-29 16:30:00,0.000,0.000,0.200,0.000,0.000,0.000,,,0.000,,,,0.000,0.000,0.000,0.000,
2019-05-29 16:45:00,0.000,0.000,0.200,0.000,0.000,0.000,,,0.000,,,,0.000,0.000,0.000,0.000,
2019-05-29 17:00:00,0.000,0.000,0.200,0.000,0.000,0.000,,,0.000,,,,0.000,0.000,0.000,0.000,
2019-05-29 17:15:00,0.000,0.000,0.000,0.000,0.050,0.000,,,0.000,,,,0.000,0.000,0.000,0.000,
2019-05-29 17:30:00,0.000,0.000,0.000,0.000,0.050,0.000,,,0.000,,,,0.000,0.000,0.000,0.000,
2019-05-29 17:45:00,0.000,0.000,0.000,0.000,0.050,0.000,,,0.000,,,,0.000,0.000,0.000,0.000,
2019-05-29 18:00:00,0.000,0.000,0.000,0.000,0.050,0.000,,,0.000,,,,0.000,0.000,0.000,0.000,
2019-05-29 18:15:00,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,0.000,0.000,0.000,
2019-05-29 18:30:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,0.000,0.000,0.000,
2019-05-29 18:45:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,0.000,0.000,0.000,
2019-05-29 19:00:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,0.000,0.000,0.000,
2019-05-29 19:15:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,0.000,0.000,0.000,
2019-05-29 19:30:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,0.000,0.000,0.000,
2019-05-29 19:45:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,0.000,0.000,0.000,
2019-05-29 20:00:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-29 20:15:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-29 20:30:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-29 20:45:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-29 21:00:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-29 21:15:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-29 21:30:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-29 21:45:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-29 22:00:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-29 22:15:00,0.000,,0.000,0.000,0.000,0.050,,,0.000,,,,0.000,,0.000,0.000,
2019-05-29 22:30:00,0.000,,0.000,0.000,0.000,0.050,,,0.000,,,,0.000,,0.000,0.000,
2019-05-29 22:45:00,0.000,,0.000,0.000,0.000,0.050,,,0.000,,,,0.000,,0.000,0.000,
2019-05-29 23:00:00,0.000,,0.000,0.000,0.000,0.050,,,0.000,,,,0.000,,0.000,0.000,
2019-05-29 23:15:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-29 23:30:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-29 23:45:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 00:00:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 00:15:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 00:30:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 00:45:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 01:00:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 01:15:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 01:30:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 01:45:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 02:00:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 02:15:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 02:30:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 02:45:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 03:00:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 03:15:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 03:30:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 03:45:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 04:00:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 04:15:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 04:30:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 04:45:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 05:00:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 05:15:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 05:30:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 05:45:00,0.000,,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,
2019-05-30 06:00:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 06:15:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 06:30:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 06:45:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 07:00:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 07:15:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 07:30:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 07:45:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 08:00:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.100,0.000,
2019-05-30 08:15:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 08:30:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 08:45:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 09:00:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 09:15:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 09:30:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 09:45:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 10:00:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 10:15:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 10:30:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 10:45:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 11:00:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 11:15:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 11:30:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 11:45:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 12:00:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 12:15:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 12:30:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 12:45:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 13:00:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 13:15:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 13:30:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 13:45:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 14:00:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 14:15:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 14:30:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,0.000,,0.000,0.000,
2019-05-30 14:45:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,,,0.000,0.000,
2019-05-30 15:00:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,,,0.000,0.000,
2019-05-30 15:15:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,,,0.000,0.000,
2019-05-30 15:30:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,,,0.000,0.000,
2019-05-30 15:45:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,,,0.000,0.000,
2019-05-30 16:00:00,0.000,,0.000,0.000,0.000,0.000,,,,,,,,,0.000,0.000,
2019-05-30 16:15:00,0.000,,0.050,0.000,0.000,,,,,,,,,,0.000,1.100,
2019-05-30 16:30:00,0.000,,0.050,0.000,0.000,,,,,,,,,,0.000,1.100,
2019-05-30 16:45:00,0.000,,0.050,0.000,0.000,,,,,,,,,,0.000,1.100,
2019-05-30 17:00:00,0.000,,0.050,0.000,0.000,,,,,,,,,,0.000,1.100,
2019-05-30 17:15:00,0.000,,0.050,0.000,0.000,,,,,,,,,,0.000,2.850,
2019-05-30 17:30:00,0.000,,0.050,0.000,0.000,,,,,,,,,,0.000,2.850,
2019-05-30 17:45:00,0.000,,0.050,0.000,0.000,,,,,,,,,,0.000,2.850,
2019-05-30 18:00:00,0.000,,0.050,0.000,0.000,,,,,,,,,,0.000,2.850,
2019-05-30 18:15:00,0.000,,0.000,0.000,0.000,,,,,,,,,,0.000,0.050,
2019-05-30 18:30:00,0.000,,0.000,0.000,0.000,,,,,,,,,,0.000,0.050,
2019-05-30 18:45:00,0.000,,0.000,0.000,0.000,,,,,,,,,,0.000,0.050,
2019-05-30 19:00:00,0.000,,0.000,0.000,0.000,,,,,,,,,,0.000,0.050,
2019-05-30 19:15:00,0.000,,0.000,0.000,0.000,,,,,,,,,,0.000,0.000,
2019-05-30 19:30:00,0.000,,0.000,0.000,0.000,,,,,,,,,,0.000,0.000,
2019-05-30 19:45:00,0.000,,0.000,0.000,0.000,,,,,,,,,,0.000,0.000,
2019-05-30 20:00:00,0.000,,0.000,0.000,0.000,,,,,,,,,,0.000,0.000,
2019-05-30 20:15:00,0.000,,0.000,0.000,0.000,,,,,,,,,,0.000,0.000,
2019-05-30 20:30:00,0.000,,0.000,0.000,0.000,,,,,,,,,,0.000,0.000,
2019-05-30 20:45:00,0.000,,0.000,0.000,0.000,,,,,,,,,,0.000,0.000,
2019-05-30 21:00:00,0.000,,0.000,0.000,0.000,,,,,,,,,,0.000,0.000,
2019-05-30 21:15:00,0.000,,0.000,0.000,0.000,,,,,,,,,,0.000,0.000,
2019-05-30 21:30:00,0.000,,0.000,0.000,0.000,,,,,,,,,,0.000,0.000,
2019-05-30 21:45:00,0.000,,0.000,0.000,0.000,,,,,,,,,,0.000,0.000,
2019-05-30 22:00:00,0.000,,0.000,0.000,0.000,,,,,,,,,,0.000,0.000,
2019-05-30 22:15:00,0.000,,,,,,,,,,,,,,0.000,,
2019-05-30 22:30:00,0.000,,,,,,,,,,,,,,0.000,,
2019-05-30 22:45:00,0.000,,,,,,,,,,,,,,0.000,,
2019-05-30 23:00:00,0.000,,,,,,,,,,,,,,0.000,,
2019-05-30 23:15:00,0.000,,,,,,,,,,,,,,0.000,,
2019-05-30 23:30:00,0.000,,,,,,,,,,,,,,0.000,,
2019-05-30 23:45:00,0.000,,,,,,,,,,,,,,0.000,,
2019-05-31 00:00:00,0.000,,,,,,,,,,,,,,0.000,,
2019-05-31 00:15:00,0.000,,,,,,,,,,,,,,0.000,,
2019-05-31 00:30:00,0.000,,,,,,,,,,,,,,0.000,,
2019-05-31 00:45:00,0.000,,,,,,,,,,,,,,0.000,,
2019-05-31 01:00:00,0.000,,,,,,,,,,,,,,0.000,,
2019-05-31 01:15:00,0.000,,,,,,,,,,,,,,0.000,,
2019-05-31 01:30:00,0.000,,,,,,,,,,,,,,0.000,,
2019-05-31 01:45:00,0.000,,,,,,,,,,,,,,0.000,,
2019-05-31 02:00:00,0.000,,,,,,,,,,,,,,0.100,,
2019-05-31 02:15:00,0.000,,,,,,,,,,,,,,0.000,,
2019-05-31 02:30:00,0.000,,,,,,,,,,,,,,0.000,,
2019-05-31 02:45:00,0.000,,,,,,,,,,,,,,0.000,,
2019-05-31 03:00:00,0.000,,,,,,,,,,,,,,0.000,,
2019-05-31 03:15:00,0.000,,0.000,0.06175,0.06725,0.000,0.000,0.664,,,0.4865,0.000,,,0.000,0.000,0.4865
2019-05-31 03:30:00,0.000,,0.000,0.06175,0.06725,0.000,0.000,0.664,,,0.4865,0.000,,,0.000,0.000,0.4865
2019-05-31 03:45:00,0.000,,0.000,0.06175,0.06725,0.000,0.000,0.664,,,0.4865,0.000,,,0.000,0.000,0.4865
2019-05-31 04:00:00,0.000,,0.000,0.06175,0.06725,0.000,0.000,0.664,,,0.4865,0.000,,,0.000,0.000,0.4865
2019-05-31 04:15:00,0.000,,0.000,0.100,0.50775,0.000,0.000,1.13025,,,0.75775,0.000,,,0.000,0.000,0.75775
2019-05-31 04:30:00,0.000,,0.000,0.100,0.50775,0.000,0.000,1.13025,,,0.75775,0.000,,,0.000,0.000,0.75775
2019-05-31 04:45:00,0.000,,0.000,0.100,0.50775,0.000,0.000,1.13025,,,0.75775,0.000,,,0.000,0.000,0.75775
2019-05-31 05:00:00,0.000,,0.000,0.100,0.50775,0.000,0.000,1.13025,,,0.75775,0.000,,,0.000,0.000,0.75775
2019-05-31 05:15:00,0.000,,0.000,0.1065,0.83175,0.000,0.000,1.2585,,,0.5385,0.00125,,,0.000,0.000,0.5385
2019-05-31 05:30:00,0.000,,0.000,0.1065,0.83175,0.000,0.000,1.2585,,,0.5385,0.00125,,,0.000,0.000,0.5385
2019-05-31 05:45:00,0.000,,0.000,0.1065,0.83175,0.000,0.000,1.2585,,,0.5385,0.00125,,,0.000,0.000,0.5385
2019-05-31 06:00:00,0.000,,0.000,0.1065,0.83175,0.000,0.000,1.2585,,,0.5385,0.00125,,,0.000,0.000,0.5385
2019-05-31 06:15:00,0.000,,0.000,0.0495,0.74175,0.000,0.000,1.17025,,,0.18075,0.0025,,,0.000,0.000,0.18075
2019-05-31 06:30:00,0.000,,0.000,0.0495,0.74175,0.000,0.000,1.17025,,,0.18075,0.0025,,,0.000,0.000,0.18075
2019-05-31 06:45:00,0.000,,0.000,0.0495,0.74175,0.000,0.000,1.17025,,,0.18075,0.0025,,,0.000,0.000,0.18075
2019-05-31 07:00:00,0.000,,0.000,0.0495,0.74175,0.000,0.000,1.17025,,,0.18075,0.0025,,,0.000,0.000,0.18075
2019-05-31 07:15:00,0.000,,0.000,0.0315,0.6185,0.015,0.000,0.84775,,,0.3015,0.001,,,0.000,0.000,0.3015
2019-05-31 07:30:00,0.000,,0.000,0.0315,0.6185,0.015,0.000,0.84775,,,0.3015,0.001,,,0.000,0.000,0.3015
2019-05-31 07:45:00,0.000,,0.000,0.0315,0.6185,0.015,0.000,0.84775,,,0.3015,0.001,,,0.000,0.000,0.3015
2019-05-31 08:00:00,0.000,,0.000,0.0315,0.6185,0.015,0.000,0.84775,,,0.3015,0.001,,,0.000,0.000,0.3015
2019-05-31 08:15:00,0.000,,0.000,0.02175,0.4785,0.015,0.000,0.34025,,,0.49275,0.000,,,0.000,0.000,0.49275
2019-05-31 08:30:00,0.000,,0.000,0.02175,0.4785,0.015,0.000,0.34025,,,0.49275,0.000,,,0.000,0.000,0.49275
2019-05-31 08:45:00,0.000,,0.000,0.02175,0.4785,0.015,0.000,0.34025,,,0.49275,0.000,,,0.000,0.000,0.49275
2019-05-31 09:00:00,0.000,,0.000,0.02175,0.4785,0.015,0.000,0.34025,,,0.49275,0.000,,,0.000,0.000,0.49275
2019-05-31 09:15:00,0.000,,0.000,0.02275,0.435,0.000,0.000,0.01325,,,0.2115,0.000,,,0.000,0.000,0.2115
2019-05-31 09:30:00,0.000,,0.000,0.02275,0.435,0.000,0.000,0.01325,,,0.2115,0.000,,,0.000,0.000,0.2115
2019-05-31 09:45:00,0.000,,0.000,0.02275,0.435,0.000,0.000,0.01325,,,0.2115,0.000,,,0.000,0.000,0.2115
2019-05-31 10:00:00,0.000,,0.000,0.02275,0.435,0.000,0.000,0.01325,,,0.2115,0.000,,,0.000,0.000,0.2115
2019-05-31 10:15:00,0.000,,0.000,0.012,0.22475,0.000,0.000,0.000,,,0.00425,0.000,,,0.000,0.000,0.00425
2019-05-31 10:30:00,0.000,,0.000,0.012,0.22475,0.000,0.000,0.000,,,0.00425,0.000,,,0.000,0.000,0.00425
2019-05-31 10:45:00,0.000,,0.000,0.012,0.22475,0.000,0.000,0.000,,,0.00425,0.000,,,0.000,0.000,0.00425
